txn_id,customer_id,txn_date,txn_type,amount_pkr,branch,channel,currency,counterparty,is_cross_border,flagged,status
TXN-01220,CUST-0070,2024-03-29,Cash Deposit,23173.94,Islamabad-Blue Area,ATM,PKR,ENTITY-138,0,0,Completed
TXN-01221,CUST-0147,2024-01-19,ATM Withdrawal,31871.83,Islamabad-Blue Area,Mobile App,USD,ENTITY-481,0,0,Reversed
TXN-01222,CUST-0083,2024-09-22,Cash Deposit,1572382.9,Karachi-Main,ATM,PKR,ENTITY-132,0,1,Pending
TXN-01223,CUST-0118,2025-02-06,Cash Deposit,149292.97,Lahore-Gulberg,Mobile App,PKR,ENTITY-449,0,0,Pending
TXN-01224,CUST-0159,2024-12-25,Wire Transfer,44236.36,Islamabad-Blue Area,Mobile App,PKR,ENTITY-281,0,0,Pending
TXN-01225,CUST-0191,2024-11-22,Bill Payment,340892.38,Karachi-Main,Branch,AED,ENTITY-230,0,1,Completed
TXN-01226,CUST-0019,2024-02-05,Loan Disbursement,11140.6,Karachi-Clifton,Online,AED,ENTITY-073,1,0,Completed
TXN-01227,CUST-0162,2024-01-13,Cash Deposit,182297.79,Faisalabad-Central,POS,PKR,ENTITY-254,0,0,Pending
TXN-01228,CUST-0140,2025-03-25,Wire Transfer,15851.07,Lahore-Gulberg,Mobile App,PKR,ENTITY-102,0,0,Completed
TXN-01229,CUST-0113,2024-08-11,Cash Deposit,285558.0,Karachi-Clifton,ATM,PKR,ENTITY-478,0,1,Reversed
TXN-01230,CUST-0110,2025-03-20,POS Purchase,24971.69,Karachi-Clifton,Online,PKR,ENTITY-385,0,0,Completed
TXN-01231,CUST-0177,2024-10-17,ATM Withdrawal,1277.97,Faisalabad-Central,ATM,PKR,ENTITY-081,0,0,Pending
TXN-01232,CUST-0152,2025-03-16,Loan Disbursement,1506779.4,Lahore-Gulberg,ATM,PKR,ENTITY-380,0,0,Completed
TXN-01233,CUST-0005,2024-09-24,Wire Transfer,22694.93,Islamabad-Blue Area,Branch,PKR,ENTITY-438,0,0,Completed
TXN-01234,CUST-0036,2024-02-28,Cash Deposit,29740.4,Lahore-Gulberg,Branch,AED,ENTITY-151,0,0,Pending
TXN-01235,CUST-0111,2024-12-17,Cash Withdrawal,8932.41,Karachi-Clifton,Mobile App,USD,ENTITY-323,0,0,Reversed
TXN-01236,CUST-0133,2024-04-11,Cash Withdrawal,17881.23,Karachi-Clifton,Mobile App,PKR,ENTITY-032,0,0,Reversed
TXN-01237,CUST-0084,2024-10-17,IBFT,54218.26,Islamabad-Blue Area,Branch,PKR,ENTITY-392,1,0,Completed
TXN-01238,CUST-0100,2025-01-31,Cash Deposit,2678.73,Islamabad-Blue Area,Online,PKR,ENTITY-301,0,0,Reversed
TXN-01239,CUST-0082,2025-01-01,Wire Transfer,16401.81,Lahore-Gulberg,Branch,PKR,ENTITY-150,0,0,Pending
TXN-01240,CUST-0114,2024-06-07,Wire Transfer,6988.08,Faisalabad-Central,POS,PKR,ENTITY-126,0,0,Reversed
TXN-01241,CUST-0142,2024-03-02,Bill Payment,215344.17,Lahore-Gulberg,Mobile App,PKR,ENTITY-274,0,0,Reversed
TXN-01242,CUST-0012,2024-09-14,IBFT,406083.8,Faisalabad-Central,Branch,PKR,ENTITY-352,0,0,Completed
TXN-01243,CUST-0167,2024-02-16,Wire Transfer,64972.51,Faisalabad-Central,ATM,AED,ENTITY-037,0,0,Completed
TXN-01244,CUST-0081,2024-02-28,Bill Payment,21320.28,Karachi-Clifton,Branch,AED,ENTITY-136,0,0,Pending
TXN-01245,CUST-0097,2024-03-05,POS Purchase,20767.77,Faisalabad-Central,ATM,AED,ENTITY-408,0,0,Completed
TXN-01246,CUST-0126,2024-02-22,Cash Deposit,2556746.17,Islamabad-Blue Area,ATM,USD,ENTITY-389,0,0,Reversed
TXN-01247,CUST-0062,2024-02-14,Bill Payment,4095388.44,Islamabad-Blue Area,POS,USD,ENTITY-228,0,1,Reversed
TXN-01248,CUST-0099,2024-10-19,Wire Transfer,7207624.27,Karachi-Clifton,Branch,PKR,ENTITY-125,0,1,Reversed
TXN-01249,CUST-0110,2024-09-04,Cash Withdrawal,10683.93,Karachi-Clifton,Branch,USD,ENTITY-335,0,0,Reversed
TXN-01250,CUST-0004,2024-11-02,Wire Transfer,36186.62,Quetta-Branch,Mobile App,AED,ENTITY-157,0,0,Completed
TXN-01251,CUST-0145,2024-01-11,Wire Transfer,33717.6,Karachi-Clifton,ATM,PKR,ENTITY-175,0,0,Completed
TXN-01252,CUST-0105,2024-04-30,Cash Withdrawal,2493.88,Islamabad-Blue Area,Mobile App,PKR,ENTITY-328,0,0,Completed
TXN-01253,CUST-0129,2025-02-08,ATM Withdrawal,53682.26,Islamabad-Blue Area,ATM,PKR,ENTITY-152,0,0,Pending
TXN-01254,CUST-0184,2024-02-11,ATM Withdrawal,882968.57,Karachi-Main,Mobile App,USD,ENTITY-261,0,0,Completed
TXN-01255,CUST-0199,2025-01-03,IBFT,125699.09,Faisalabad-Central,Branch,PKR,ENTITY-318,0,0,Completed
TXN-01256,CUST-0181,2024-06-05,Cash Withdrawal,26409.06,Faisalabad-Central,Online,AED,ENTITY-347,1,0,Completed
TXN-01257,CUST-0077,2025-01-24,POS Purchase,175739.97,Faisalabad-Central,POS,PKR,ENTITY-162,0,0,Pending
TXN-01258,CUST-0031,2024-08-07,Cash Deposit,8980635.69,Lahore-Gulberg,Mobile App,PKR,ENTITY-072,0,1,Completed
TXN-01259,CUST-0089,2024-08-15,Cash Withdrawal,9075.05,Karachi-Main,POS,PKR,ENTITY-292,0,0,Completed
TXN-01260,CUST-0176,2025-01-26,Loan Disbursement,35187.48,Islamabad-Blue Area,Branch,PKR,ENTITY-174,0,0,Reversed
TXN-01261,CUST-0165,2024-10-01,Wire Transfer,1089.2,Karachi-Main,ATM,USD,ENTITY-213,1,0,Completed
TXN-01262,CUST-0146,2025-01-11,Cash Deposit,11231.09,Quetta-Branch,Branch,PKR,ENTITY-095,0,0,Completed
TXN-01263,CUST-0198,2025-03-24,ATM Withdrawal,340219.16,Karachi-Clifton,Mobile App,PKR,ENTITY-118,0,0,Completed
TXN-01264,CUST-0146,2024-07-25,Bill Payment,277386.24,Quetta-Branch,Branch,PKR,ENTITY-318,0,0,Completed
TXN-01265,CUST-0096,2025-03-07,Loan Disbursement,538866.81,Faisalabad-Central,POS,AED,ENTITY-416,0,0,Pending
TXN-01266,CUST-0172,2025-01-15,ATM Withdrawal,391805.36,Quetta-Branch,Branch,PKR,ENTITY-243,0,0,Reversed
TXN-01267,CUST-0084,2024-09-25,IBFT,241506.31,Islamabad-Blue Area,Branch,AED,ENTITY-214,0,0,Pending
TXN-01268,CUST-0146,2024-05-17,Loan Disbursement,12988.04,Quetta-Branch,POS,PKR,ENTITY-298,0,0,Completed
TXN-01269,CUST-0099,2025-01-16,IBFT,28443.52,Karachi-Clifton,Branch,PKR,ENTITY-459,0,1,Completed
TXN-01270,CUST-0122,2025-03-27,ATM Withdrawal,73443.02,Faisalabad-Central,ATM,PKR,ENTITY-325,0,0,Completed
TXN-01271,CUST-0134,2024-01-16,Cash Deposit,25941.76,Quetta-Branch,POS,USD,ENTITY-158,0,0,Completed
TXN-01272,CUST-0011,2024-09-30,Cash Withdrawal,803212.98,Faisalabad-Central,ATM,PKR,ENTITY-293,0,0,Pending
TXN-01273,CUST-0009,2024-06-20,Cash Deposit,909.7,Karachi-Main,POS,PKR,ENTITY-269,0,0,Completed
TXN-01274,CUST-0184,2025-03-08,ATM Withdrawal,58994.59,Karachi-Main,Branch,PKR,ENTITY-500,0,0,Reversed
TXN-01275,CUST-0128,2025-02-20,Cash Deposit,369406.95,Faisalabad-Central,POS,USD,ENTITY-016,0,1,Completed
TXN-01276,CUST-0063,2024-10-13,POS Purchase,256721.32,Lahore-Gulberg,Branch,PKR,ENTITY-083,0,1,Completed
TXN-01277,CUST-0078,2024-06-10,ATM Withdrawal,3105.47,Karachi-Clifton,Branch,PKR,ENTITY-135,0,0,Completed
TXN-01278,CUST-0105,2025-01-30,Bill Payment,207758.08,Islamabad-Blue Area,Mobile App,AED,ENTITY-457,0,0,Completed
TXN-01279,CUST-0036,2025-01-07,POS Purchase,14795.73,Lahore-Gulberg,POS,PKR,ENTITY-325,1,0,Completed
TXN-01280,CUST-0163,2025-01-05,ATM Withdrawal,29875.25,Karachi-Main,Online,PKR,ENTITY-396,0,0,Pending
TXN-01281,CUST-0069,2025-02-10,Loan Disbursement,575.4,Karachi-Main,Mobile App,PKR,ENTITY-265,0,0,Reversed
TXN-01282,CUST-0040,2024-01-14,Cash Deposit,301111.17,Karachi-Clifton,POS,PKR,ENTITY-323,0,0,Completed
TXN-01283,CUST-0163,2024-09-11,Bill Payment,52553.66,Karachi-Main,Online,PKR,ENTITY-349,0,0,Completed
TXN-01284,CUST-0147,2024-01-08,IBFT,78198.79,Islamabad-Blue Area,Mobile App,AED,ENTITY-252,0,0,Completed
TXN-01285,CUST-0062,2024-02-18,Bill Payment,11501.05,Islamabad-Blue Area,Mobile App,PKR,ENTITY-228,0,0,Pending
TXN-01286,CUST-0183,2024-04-14,Cash Withdrawal,1036759.26,Karachi-Clifton,Branch,USD,ENTITY-019,0,1,Reversed
TXN-01287,CUST-0121,2025-02-09,POS Purchase,26288.25,Karachi-Main,Online,PKR,ENTITY-440,0,0,Reversed
TXN-01288,CUST-0183,2025-01-15,Loan Disbursement,1742096.78,Karachi-Clifton,Branch,PKR,ENTITY-136,0,0,Completed
TXN-01289,CUST-0037,2024-05-04,Bill Payment,752720.11,Karachi-Main,Online,USD,ENTITY-474,0,0,Reversed
TXN-01290,CUST-0199,2024-06-29,Bill Payment,494134.57,Faisalabad-Central,POS,PKR,ENTITY-150,0,0,Reversed
TXN-01291,CUST-0003,2024-11-03,Cash Deposit,30574.18,Islamabad-Blue Area,POS,PKR,ENTITY-121,0,0,Pending
TXN-01292,CUST-0144,2024-04-08,Loan Disbursement,35205.78,Karachi-Main,Mobile App,USD,ENTITY-094,0,0,Completed
TXN-01293,CUST-0055,2024-08-14,Cash Withdrawal,214781.48,Faisalabad-Central,Mobile App,PKR,ENTITY-304,0,1,Completed
TXN-01294,CUST-0191,2024-09-09,Cash Withdrawal,26361.61,Karachi-Main,ATM,PKR,ENTITY-039,0,0,Completed
TXN-01295,CUST-0184,2024-02-20,Bill Payment,98445.99,Karachi-Main,POS,USD,ENTITY-051,0,0,Completed
TXN-01296,CUST-0019,2024-11-19,IBFT,353440.15,Karachi-Clifton,Branch,AED,ENTITY-218,0,1,Completed
TXN-01297,CUST-0059,2024-02-10,IBFT,34777.77,Quetta-Branch,Online,PKR,ENTITY-081,0,0,Reversed
TXN-01298,CUST-0028,2024-08-16,Bill Payment,598596.42,Islamabad-Blue Area,ATM,AED,ENTITY-183,0,0,Pending
TXN-01299,CUST-0032,2024-11-07,POS Purchase,12304.03,Islamabad-Blue Area,Mobile App,AED,ENTITY-125,1,0,Completed
TXN-01300,CUST-0188,2025-03-19,Loan Disbursement,8416.67,Lahore-Gulberg,Online,PKR,ENTITY-162,0,0,Completed
TXN-01301,CUST-0032,2024-05-03,IBFT,861.74,Islamabad-Blue Area,Mobile App,PKR,ENTITY-072,0,0,Pending
TXN-01302,CUST-0099,2025-03-10,ATM Withdrawal,171595.38,Karachi-Clifton,POS,PKR,ENTITY-433,0,0,Completed
TXN-01303,CUST-0156,2024-12-19,Bill Payment,639034.6,Karachi-Main,Online,AED,ENTITY-482,0,0,Completed
TXN-01304,CUST-0127,2024-04-16,Cash Deposit,602032.67,Quetta-Branch,Branch,AED,ENTITY-249,0,0,Completed
TXN-01305,CUST-0027,2024-08-12,Wire Transfer,56536.04,Lahore-Gulberg,POS,PKR,ENTITY-265,1,0,Pending
TXN-01306,CUST-0056,2024-09-02,Wire Transfer,12897.73,Islamabad-Blue Area,Online,USD,ENTITY-252,0,0,Completed
TXN-01307,CUST-0070,2024-07-12,Cash Deposit,1195175.58,Islamabad-Blue Area,ATM,AED,ENTITY-314,0,0,Completed
TXN-01308,CUST-0147,2024-08-28,Cash Deposit,27293.12,Islamabad-Blue Area,POS,PKR,ENTITY-054,1,0,Pending
TXN-01309,CUST-0031,2024-11-17,IBFT,953803.6,Lahore-Gulberg,Branch,PKR,ENTITY-320,0,1,Reversed
TXN-01310,CUST-0151,2024-01-05,ATM Withdrawal,4159.56,Karachi-Clifton,ATM,PKR,ENTITY-055,0,0,Completed
TXN-01311,CUST-0093,2024-02-06,Cash Withdrawal,10580.87,Islamabad-Blue Area,ATM,PKR,ENTITY-135,1,0,Completed
TXN-01312,CUST-0031,2024-08-24,POS Purchase,43878.32,Lahore-Gulberg,ATM,AED,ENTITY-347,0,0,Completed
TXN-01313,CUST-0097,2024-05-15,POS Purchase,9061.4,Faisalabad-Central,ATM,USD,ENTITY-073,0,0,Completed
TXN-01314,CUST-0181,2025-02-06,Bill Payment,1856.32,Faisalabad-Central,Online,PKR,ENTITY-294,1,0,Completed
TXN-01315,CUST-0102,2024-04-20,Cash Deposit,3860.61,Lahore-Gulberg,ATM,PKR,ENTITY-087,0,0,Completed
TXN-01316,CUST-0034,2024-01-22,Loan Disbursement,6572.07,Faisalabad-Central,ATM,PKR,ENTITY-131,0,0,Completed
TXN-01317,CUST-0072,2025-01-12,Cash Withdrawal,38675.57,Karachi-Main,POS,PKR,ENTITY-301,0,0,Completed
TXN-01318,CUST-0100,2024-11-04,ATM Withdrawal,1749211.39,Islamabad-Blue Area,POS,USD,ENTITY-233,0,1,Reversed
TXN-01319,CUST-0084,2024-06-29,Wire Transfer,51888.77,Islamabad-Blue Area,Online,PKR,ENTITY-334,0,0,Completed
TXN-01320,CUST-0106,2024-02-28,Wire Transfer,101308.6,Lahore-Gulberg,Branch,PKR,ENTITY-009,1,0,Completed
TXN-01321,CUST-0142,2024-06-14,Loan Disbursement,75314.91,Lahore-Gulberg,Online,AED,ENTITY-391,0,0,Completed
TXN-01322,CUST-0035,2024-10-02,Cash Withdrawal,22955.34,Islamabad-Blue Area,Branch,PKR,ENTITY-477,0,0,Pending
TXN-01323,CUST-0136,2024-05-07,POS Purchase,15626.93,Lahore-Gulberg,Online,PKR,ENTITY-052,0,0,Completed
TXN-01324,CUST-0135,2024-06-27,ATM Withdrawal,666009.52,Faisalabad-Central,ATM,USD,ENTITY-332,0,1,Completed
TXN-01325,CUST-0061,2024-01-15,POS Purchase,565899.97,Lahore-Gulberg,ATM,PKR,ENTITY-012,0,1,Pending
TXN-01326,CUST-0149,2024-09-12,Bill Payment,195292.75,Lahore-Gulberg,POS,PKR,ENTITY-148,0,1,Completed
TXN-01327,CUST-0109,2024-05-20,Cash Withdrawal,148919.78,Karachi-Clifton,Online,PKR,ENTITY-199,0,0,Pending
TXN-01328,CUST-0079,2025-03-03,Wire Transfer,1288496.54,Lahore-Gulberg,Mobile App,PKR,ENTITY-338,0,0,Completed
TXN-01329,CUST-0114,2024-02-19,ATM Withdrawal,8025.86,Faisalabad-Central,Mobile App,AED,ENTITY-468,0,0,Pending
TXN-01330,CUST-0008,2025-02-20,POS Purchase,88329.69,Quetta-Branch,Mobile App,PKR,ENTITY-465,0,0,Reversed
TXN-01331,CUST-0107,2024-03-19,Wire Transfer,33370.93,Lahore-Gulberg,ATM,PKR,ENTITY-488,1,0,Pending
TXN-01332,CUST-0200,2024-11-25,Cash Deposit,9732.66,Faisalabad-Central,Mobile App,USD,ENTITY-150,0,0,Completed
TXN-01333,CUST-0045,2024-07-13,Wire Transfer,66164.95,Islamabad-Blue Area,Online,PKR,ENTITY-215,0,1,Completed
TXN-01334,CUST-0033,2024-08-07,Cash Withdrawal,255818.64,Faisalabad-Central,Mobile App,PKR,ENTITY-408,0,0,Pending
TXN-01335,CUST-0051,2024-09-13,Cash Deposit,42155.21,Islamabad-Blue Area,Online,PKR,ENTITY-297,0,0,Pending
TXN-01336,CUST-0070,2025-02-05,ATM Withdrawal,1653.77,Islamabad-Blue Area,Branch,PKR,ENTITY-102,0,0,Reversed
TXN-01337,CUST-0164,2024-06-17,POS Purchase,9708593.15,Faisalabad-Central,Online,AED,ENTITY-445,0,0,Completed
TXN-01338,CUST-0112,2024-09-16,IBFT,4196.0,Karachi-Main,Mobile App,USD,ENTITY-277,0,0,Reversed
TXN-01339,CUST-0050,2024-03-23,Loan Disbursement,55419.92,Faisalabad-Central,Mobile App,PKR,ENTITY-223,0,0,Completed
TXN-01340,CUST-0183,2024-04-28,Loan Disbursement,4789.95,Karachi-Clifton,Mobile App,PKR,ENTITY-489,0,0,Completed
TXN-01341,CUST-0148,2024-03-11,Wire Transfer,117559.39,Karachi-Main,Branch,PKR,ENTITY-095,0,0,Pending
TXN-01342,CUST-0028,2025-01-31,Cash Deposit,61242.2,Islamabad-Blue Area,Branch,PKR,ENTITY-328,0,0,Pending
TXN-01343,CUST-0124,2024-12-22,Cash Withdrawal,26745.29,Karachi-Clifton,Branch,PKR,ENTITY-448,0,0,Pending
TXN-01344,CUST-0111,2024-05-09,POS Purchase,2787772.02,Karachi-Clifton,ATM,PKR,ENTITY-392,0,1,Completed
TXN-01345,CUST-0089,2024-07-03,IBFT,52262.44,Karachi-Main,POS,AED,ENTITY-171,0,0,Completed
TXN-01346,CUST-0185,2024-01-09,Bill Payment,45841.13,Faisalabad-Central,Mobile App,PKR,ENTITY-114,0,0,Pending
TXN-01347,CUST-0139,2025-03-28,Cash Withdrawal,30491.77,Quetta-Branch,ATM,AED,ENTITY-390,0,0,Completed
TXN-01348,CUST-0032,2025-03-26,Wire Transfer,48192.29,Islamabad-Blue Area,Mobile App,USD,ENTITY-044,0,0,Reversed
TXN-01349,CUST-0113,2024-04-19,POS Purchase,103513.33,Karachi-Clifton,ATM,USD,ENTITY-362,0,0,Completed
TXN-01350,CUST-0005,2024-08-03,Cash Withdrawal,5614631.56,Islamabad-Blue Area,Online,PKR,ENTITY-171,0,0,Completed
TXN-01351,CUST-0147,2024-01-22,POS Purchase,761194.17,Islamabad-Blue Area,ATM,PKR,ENTITY-165,0,1,Completed
TXN-01352,CUST-0025,2024-12-06,Loan Disbursement,28164.86,Quetta-Branch,Online,AED,ENTITY-431,0,0,Completed
TXN-01353,CUST-0009,2024-03-12,IBFT,390324.48,Karachi-Main,Branch,AED,ENTITY-313,0,0,Completed
TXN-01354,CUST-0153,2024-06-17,Cash Withdrawal,147624.09,Islamabad-Blue Area,Online,USD,ENTITY-185,1,0,Completed
TXN-01355,CUST-0044,2025-01-08,Wire Transfer,55659.46,Islamabad-Blue Area,Online,USD,ENTITY-239,0,0,Completed
TXN-01356,CUST-0086,2024-04-18,IBFT,39565.28,Faisalabad-Central,Online,PKR,ENTITY-353,0,0,Completed
TXN-01357,CUST-0012,2025-03-31,Bill Payment,88018.14,Faisalabad-Central,Mobile App,USD,ENTITY-180,0,0,Pending
TXN-01358,CUST-0038,2025-03-10,Cash Deposit,18498.69,Islamabad-Blue Area,ATM,PKR,ENTITY-402,0,0,Completed
TXN-01359,CUST-0185,2024-03-19,Bill Payment,8848.12,Faisalabad-Central,Branch,USD,ENTITY-207,0,0,Completed
TXN-01360,CUST-0071,2024-09-25,Bill Payment,18620.04,Karachi-Clifton,Mobile App,PKR,ENTITY-195,0,0,Pending
TXN-01361,CUST-0015,2024-03-09,Cash Withdrawal,127834.42,Faisalabad-Central,POS,PKR,ENTITY-214,0,1,Completed
TXN-01362,CUST-0174,2024-08-22,Loan Disbursement,5796.27,Faisalabad-Central,Mobile App,AED,ENTITY-495,0,0,Completed
TXN-01363,CUST-0105,2024-02-04,Cash Withdrawal,845752.72,Islamabad-Blue Area,Mobile App,PKR,ENTITY-316,0,1,Completed
TXN-01364,CUST-0134,2024-04-06,Bill Payment,5494.91,Quetta-Branch,POS,PKR,ENTITY-132,0,0,Pending
TXN-01365,CUST-0085,2025-01-21,Wire Transfer,6579.8,Lahore-Gulberg,Online,USD,ENTITY-446,0,0,Completed
TXN-01366,CUST-0080,2024-11-06,Cash Deposit,11378.74,Karachi-Clifton,Mobile App,USD,ENTITY-147,1,0,Completed
TXN-01367,CUST-0114,2024-11-10,Cash Deposit,1037091.45,Faisalabad-Central,ATM,PKR,ENTITY-159,0,0,Completed
TXN-01368,CUST-0139,2024-08-23,Bill Payment,44031.13,Quetta-Branch,Mobile App,USD,ENTITY-247,0,0,Reversed
TXN-01369,CUST-0008,2025-01-18,POS Purchase,6146.04,Quetta-Branch,Online,AED,ENTITY-272,0,0,Pending
TXN-01370,CUST-0026,2024-10-20,Cash Withdrawal,594097.63,Quetta-Branch,Mobile App,AED,ENTITY-327,0,1,Completed
TXN-01371,CUST-0090,2024-11-30,Wire Transfer,196522.3,Karachi-Clifton,Mobile App,PKR,ENTITY-351,0,1,Completed
TXN-01372,CUST-0096,2024-05-05,POS Purchase,53662.88,Faisalabad-Central,Branch,USD,ENTITY-260,0,0,Completed
TXN-01373,CUST-0135,2024-10-17,Loan Disbursement,10446.73,Faisalabad-Central,ATM,AED,ENTITY-405,0,0,Completed
TXN-01374,CUST-0176,2024-07-08,Bill Payment,804463.63,Islamabad-Blue Area,ATM,USD,ENTITY-451,0,1,Completed
TXN-01375,CUST-0057,2024-06-26,POS Purchase,229405.41,Karachi-Clifton,Mobile App,USD,ENTITY-186,0,0,Completed
TXN-01376,CUST-0008,2024-04-03,Cash Withdrawal,1044623.69,Quetta-Branch,Online,PKR,ENTITY-367,0,0,Reversed
TXN-01377,CUST-0143,2024-03-16,Cash Withdrawal,50936.24,Karachi-Clifton,Mobile App,PKR,ENTITY-131,0,0,Completed
TXN-01378,CUST-0173,2025-03-26,Loan Disbursement,627242.88,Karachi-Clifton,ATM,PKR,ENTITY-427,0,0,Completed
TXN-01379,CUST-0005,2025-01-11,Bill Payment,1519.21,Islamabad-Blue Area,ATM,PKR,ENTITY-439,1,0,Completed
TXN-01380,CUST-0200,2024-06-14,POS Purchase,202552.81,Faisalabad-Central,POS,USD,ENTITY-447,0,0,Pending
TXN-01381,CUST-0177,2024-06-03,Bill Payment,12309.75,Faisalabad-Central,Branch,PKR,ENTITY-359,0,0,Reversed
TXN-01382,CUST-0109,2024-10-11,Cash Withdrawal,95413.03,Karachi-Clifton,ATM,AED,ENTITY-029,0,0,Completed
TXN-01383,CUST-0187,2024-07-02,POS Purchase,171129.15,Islamabad-Blue Area,ATM,PKR,ENTITY-326,0,0,Pending
TXN-01384,CUST-0079,2024-11-08,Cash Deposit,8547.69,Lahore-Gulberg,ATM,PKR,ENTITY-410,0,0,Pending
TXN-01385,CUST-0154,2025-02-11,POS Purchase,104824.36,Faisalabad-Central,Online,PKR,ENTITY-228,0,0,Completed
TXN-01386,CUST-0142,2024-04-08,Wire Transfer,28957.49,Lahore-Gulberg,POS,PKR,ENTITY-227,0,0,Pending
TXN-01387,CUST-0055,2024-04-28,IBFT,1137.59,Faisalabad-Central,ATM,USD,ENTITY-284,0,0,Completed
TXN-01388,CUST-0106,2024-02-28,Bill Payment,375094.7,Lahore-Gulberg,POS,USD,ENTITY-080,0,1,Pending
TXN-01389,CUST-0117,2024-09-04,IBFT,9206.05,Karachi-Clifton,Branch,PKR,ENTITY-488,0,0,Completed
TXN-01390,CUST-0145,2024-06-18,ATM Withdrawal,1521.01,Karachi-Clifton,Online,AED,ENTITY-068,0,0,Completed
TXN-01391,CUST-0112,2025-02-08,Loan Disbursement,16326.32,Karachi-Main,ATM,PKR,ENTITY-234,0,0,Completed
TXN-01392,CUST-0122,2024-10-22,POS Purchase,18084.78,Faisalabad-Central,POS,USD,ENTITY-477,0,0,Completed
TXN-01393,CUST-0173,2024-03-18,ATM Withdrawal,350194.48,Karachi-Clifton,POS,PKR,ENTITY-064,0,1,Completed
TXN-01394,CUST-0018,2024-12-05,IBFT,188598.67,Lahore-Gulberg,Mobile App,PKR,ENTITY-444,0,0,Completed
TXN-01395,CUST-0138,2024-05-05,POS Purchase,283063.72,Islamabad-Blue Area,ATM,PKR,ENTITY-155,0,0,Pending
TXN-01396,CUST-0138,2024-09-14,IBFT,308746.58,Islamabad-Blue Area,Online,PKR,ENTITY-245,1,1,Completed
TXN-01397,CUST-0176,2024-12-17,Wire Transfer,80275.6,Islamabad-Blue Area,Mobile App,PKR,ENTITY-335,1,0,Pending
TXN-01398,CUST-0146,2025-03-03,Cash Deposit,52860.39,Quetta-Branch,Branch,PKR,ENTITY-205,0,0,Pending
TXN-01399,CUST-0117,2024-01-10,ATM Withdrawal,8668156.62,Karachi-Clifton,Online,PKR,ENTITY-088,0,1,Completed
TXN-01400,CUST-0176,2024-04-21,POS Purchase,37933.37,Islamabad-Blue Area,Mobile App,PKR,ENTITY-027,0,0,Reversed
TXN-01401,CUST-0114,2024-06-24,Bill Payment,36000.62,Faisalabad-Central,Mobile App,PKR,ENTITY-022,0,0,Completed
TXN-01402,CUST-0034,2024-01-26,POS Purchase,20885.46,Faisalabad-Central,Online,USD,ENTITY-057,0,0,Completed
TXN-01403,CUST-0136,2024-09-21,Cash Withdrawal,313918.46,Lahore-Gulberg,ATM,USD,ENTITY-361,1,0,Completed
TXN-01404,CUST-0014,2024-11-16,POS Purchase,5038.66,Karachi-Clifton,POS,USD,ENTITY-213,0,0,Completed
TXN-01405,CUST-0020,2024-11-26,POS Purchase,11293.8,Quetta-Branch,Mobile App,PKR,ENTITY-445,0,0,Completed
TXN-01406,CUST-0023,2024-04-09,IBFT,6221.98,Karachi-Clifton,Mobile App,PKR,ENTITY-172,0,0,Reversed
TXN-01407,CUST-0061,2024-07-20,Loan Disbursement,375849.39,Lahore-Gulberg,POS,PKR,ENTITY-219,0,0,Reversed
TXN-01408,CUST-0053,2025-02-21,Cash Deposit,15736368.31,Faisalabad-Central,ATM,PKR,ENTITY-106,0,1,Completed
TXN-01409,CUST-0078,2024-01-22,Cash Deposit,2260979.16,Karachi-Clifton,Online,PKR,ENTITY-324,0,1,Completed
TXN-01410,CUST-0023,2024-06-05,Wire Transfer,14904.3,Karachi-Clifton,Mobile App,AED,ENTITY-481,0,0,Completed
TXN-01411,CUST-0175,2024-02-01,Bill Payment,87737.46,Lahore-Gulberg,ATM,PKR,ENTITY-048,0,0,Reversed
TXN-01412,CUST-0101,2024-03-28,Bill Payment,3712.12,Karachi-Clifton,Mobile App,PKR,ENTITY-216,0,0,Pending
TXN-01413,CUST-0121,2024-11-30,Cash Deposit,144854.66,Karachi-Main,Branch,PKR,ENTITY-259,0,0,Pending
TXN-01414,CUST-0037,2024-05-17,Cash Withdrawal,2087860.92,Karachi-Main,Mobile App,PKR,ENTITY-147,0,0,Pending
TXN-01415,CUST-0189,2024-05-05,Bill Payment,95863.37,Karachi-Clifton,Mobile App,PKR,ENTITY-201,1,0,Completed
TXN-01416,CUST-0178,2024-02-16,POS Purchase,634847.97,Islamabad-Blue Area,Branch,PKR,ENTITY-344,0,1,Completed
TXN-01417,CUST-0028,2024-12-19,IBFT,3592.38,Islamabad-Blue Area,POS,AED,ENTITY-209,0,0,Pending
TXN-01418,CUST-0008,2025-01-06,Wire Transfer,343808.16,Quetta-Branch,POS,PKR,ENTITY-188,0,0,Reversed
TXN-01419,CUST-0025,2024-05-16,Loan Disbursement,100282.04,Quetta-Branch,Branch,PKR,ENTITY-053,0,0,Pending
TXN-01420,CUST-0077,2025-03-15,Wire Transfer,54393.22,Faisalabad-Central,Online,PKR,ENTITY-205,0,0,Completed
TXN-01421,CUST-0114,2024-09-17,IBFT,8070.41,Faisalabad-Central,ATM,AED,ENTITY-190,1,0,Pending
TXN-01422,CUST-0086,2025-01-28,Loan Disbursement,61177.6,Faisalabad-Central,ATM,PKR,ENTITY-350,0,0,Completed
TXN-01423,CUST-0181,2024-05-06,Loan Disbursement,2254.14,Faisalabad-Central,ATM,PKR,ENTITY-124,0,0,Reversed
